nome_site;contato_nome;usuario;cidade;uf;categoria;tags;categoria_imovel;negociacao;contato_fone;contato_whatsapp;contato_instagram;contato_site;contato_desc;card_nome;card_localizacao;card_area;card_area_contruida;descricao;preco;card_imagem_url;card_url;og_title;og_image;og_description;og_status;galeria;data_primeiro_scraper_brasil;data_primeiro_scraper_eua;data_ultimo_scraper_brasil;data_ultimo_scraper_eua;data_expiracao;cidade_sugerida;uf_sugerido;usuario_email
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Lotes e Terrenos";;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;TERRENO;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vendo Ágio de Lote Reserva do Rio Preto 2ª Etapa<br/>Quadra 52, Lote 10<br/>Pronto para construir!<br/>Valor do Ágio: R$ 20.000,00<br/>Parcelas Restantes: 163x de R$ 980,00<br/>Ótima oportunidade para investir em um lote já liberado para construção em uma das áreas mais valorizadas da região!<br/>Contato: (38) 9 9879-9441";20000;img_3eed98cc7685d112022894bf872f15f6.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/terreno/77232654;"Novo Lar Imobiliária";img_6358385140bd9e2441b73efedbcca662.jpg;"vendo ágio de lote reserva do rio preto 2ª etapa quadra 52, lote 10 pronto para construir! valor do ágio: r$ 20.000,00 parcelas restantes: 163x de r$ 980,00 ótima oportunidade para investir em um lote já liberado para construção em uma das áreas mais valorizadas da região! contato: (38) 9 9879-9441";ok;img_e412a85405ea1c615fc121a17d24a831.jpg;"10/08/2026 23:31:49";"2026-08-10 23:31:49";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:49";;;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Lotes e Terrenos";Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;TERRENO;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vende - se Ágio de lote<br/>Residencial Vitória<br/>Lote: 041 Quadra: 08<br/>?Valor do ágio R$ 22.000,00<br/>? Falta 131 parcelas de R$ 403,59 reais<br/>?Liberado para construir<br/>Contato :(38)9.98799441";22000;img_c2ee46ed03fd6a6cf836be5836e22d93.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/terreno/76122412;"Novo Lar Imobiliária";img_14397c173d59dd79fe677f6982f00211.jpg;"vende - se ágio de lote residencial vitória lote: 041 quadra: 08 ?valor do ágio r$ 22.000,00 ? falta 131 parcelas de r$ 403,59 reais ?liberado para construir contato :(38)9.98799441";ok;img_b76f73dc5bee67fe90e911cd01cae24b.jpg,img_560bc47c2f56f51c7089b1e02594ff16.jpg;"10/08/2026 23:31:50";"2026-08-10 23:31:50";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:50";"Descrição do Imóvelvende";SE;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Lotes e Terrenos";;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;TERRENO;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vendo lote no Reserva do Rio Preto<br/>Valor do ágio :R$24.000,00<br/>Lote de esquina<br/>300 metros<br/>Quadra 26 lote 50<br/>3 etapa<br/>Falta 169 parcelas<br/>De R$1419 reais<br/>Contato :(38)9.98979941";24000;img_aa4335df51ab6769fbb94caf06e712c0.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/terreno/76306215;"Novo Lar Imobiliária";img_9e9dbf99d55b6f9b814d2914ed6729e0.jpg;"vendo lote no reserva do rio preto valor do ágio :r$24.000,00 lote de esquina 300 metros quadra 26 lote 50 3 etapa falta 169 parcelas de r$1419 reais contato :(38)9.98979941";ok;img_bae1c0f7044b0115a21d1468842b28ed.jpg;"10/08/2026 23:31:51";"2026-08-10 23:31:51";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:51";;;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Lotes e Terrenos";Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;TERRENO;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Lote à Venda ? Reserva do Rio Preto | 3ª Etapa<br/>Localização: Quadra 44, Lote 18<br/>Tamanho: 300 m²<br/>Valor do Ágio: R$ 25.000,00<br/>Parcelas restantes: 160x de R$ 834,62<br/>Excelente oportunidade para investir ou construir sua casa dos sonhos em uma das regiões que mais crescem!<br/>Contato: (38) 9 9879-9441";25000;img_72d1692f766246815bbe99e2d294b216.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/terreno/77231338;"Novo Lar Imobiliária";img_91b7ead9bfe6f675db7a56a8f9e382b7.jpg;"lote à venda ? reserva do rio preto | 3ª etapa localização: quadra 44, lote 18 tamanho: 300 m² valor do ágio: r$ 25.000,00 parcelas restantes: 160x de r$ 834,62 excelente oportunidade para investir ou construir sua casa dos sonhos em uma das regiões que mais crescem! contato: (38) 9 9879-9441";ok;img_efed9ab4a68db1aaba8c5a62bdbce437.jpg;"10/08/2026 23:31:53";"2026-08-10 23:31:53";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:53";;;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Lotes e Terrenos";Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;TERRENO;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>VENDE-SE ÁGIO DE LOTE<br/>Residencial Vitória<br/>Valor 25 mil reais<br/>10x20 (200m²)<br/>Infraestrutura completa<br/>Liberado para construir<br/>Parcelas de $ 450,00<br/>Pagas 52/184<br/>Fevereiro 2025<br/>Aceita propostas<br/>Contato WhatsApp<br/>(38) 38 9879-9441";25000;img_0f744f113c535199bde2e1886f84f4da.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/terreno/76468047;"Novo Lar Imobiliária";img_9d2a4662ab673d1247d1d10056e1b69a.jpg;"vende-se ágio de lote residencial vitória valor 25 mil reais 10x20 (200m²) infraestrutura completa liberado para construir parcelas de $ 450,00 pagas 52/184 fevereiro 2025 aceita propostas contato whatsapp (38) 38 9879-9441";ok;img_c1d3d30ec616202147c91a46301ff1bd.jpg,img_13b27f2dd8bbf5aa4ec30f090f891cc2.jpg,img_370b8f0e0bc31bcfa9fb5ee8746cf53a.jpg;"10/08/2026 23:31:54";"2026-08-10 23:31:54";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:54";"Descrição do Imóvelvende";SE;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Lotes e Terrenos";Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;TERRENO;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vende- se lote No reserva do Rio Preto<br/>Quadra 19<br/>Lote 16<br/>1 etapa (está liberado para construir )<br/>Parcela de 813 reais<br/>Foram pagas 40 parcelas<br/>Valor pago atualizado em torno de 36 mil reais.<br/>Valor do agio R$ 27 mil<br/>Contato:(38)9.9940-2292";27000;img_8802cba9bec477c4481618cd326c3cb8.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/terreno/74410363;"Novo Lar Imobiliária";img_f1358a5662085668c0a80d6fedbbfa2a.jpg;"vende- se lote no reserva do rio preto quadra 19 lote 16 1 etapa (está liberado para construir ) parcela de 813 reais foram pagas 40 parcelas valor pago atualizado em torno de 36 mil reais. valor do agio r$ 27 mil contato:(38)9.9940-2292";ok;img_ea823c19a889f046f46ac3ace0f26862.jpg;"10/08/2026 23:31:55";"2026-08-10 23:31:55";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:55";"Descrição do Imóvelvende";SE;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Lotes e Terrenos";Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;TERRENO;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>VENDE-SE AGIO RESERVA DO RIO PRETO<br/>Valor: R$ 28.000,00<br/>326m²<br/>16 da quadra 51 Rua Flor de Centaurea<br/>Localizado na 2° etapa ja liberado para construção<br/>Ja foram pagos 22 parcelas de 180<br/>Valor atual da parcela R$ 890,00<br/>Contato: 38 9879-9441";28000;img_e6b42885cf886cee5250396389acc0f0.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/terreno/76664986;"Novo Lar Imobiliária";img_084b5e99de95dc70370c2370824f8215.jpg;"vende-se agio reserva do rio preto valor: r$ 28.000,00 326m² 16 da quadra 51 rua flor de centaurea localizado na 2° etapa ja liberado para construção ja foram pagos 22 parcelas de 180 valor atual da parcela r$ 890,00 contato: 38 9879-9441";ok;img_0d0f91c5454406ac0bf1d0fd7e94c75d.jpg,img_dd0dc693926fc6e5021858a987750d8e.jpg,img_1f2d9f81247f8fbc3ecf9e83ea16bdc1.jpg,img_80329ce3a40dc3ab36142ff9f6fc3225.jpg,img_95fe62eaa1948af4f235145555e1d1e9.jpg;"10/08/2026 23:31:56";"2026-08-10 23:31:56";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:56";"Descrição do Imóvelvende";SE;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Lotes e Terrenos";;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;TERRENO;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>??? Oportunidade ???<br/>Ágio de Lote no Reserva do Rio Preto - 300m² Pronto para Construir!<br/>? Lote plano e pronto para construir<br/>? Excelente localização no condomínio<br/>? Ambiente tranquilo e seguro<br/>? Ideal para quem busca investir ou construir o lar dos sonhos<br/>Ágio por apenas: R$ 30.000,00<br/>Parcelas acessíveis diretamente com a administradora!<br/>Não perca tempo! Entre em contato agora mesmo para mais informações ou agendar uma visita.<br/>(38) 998799441";30000;img_c639f12ff368c51a63c53618f2c9e436.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/terreno/76090826;"Novo Lar Imobiliária";img_e1ec9ebcb004abfcbf3e0fbfb71fbdf6.jpg;"??? oportunidade ??? ágio de lote no reserva do rio preto - 300m² pronto para construir! ? lote plano e pronto para construir ? excelente localização no condomínio ? ambiente tranquilo e seguro ? ideal para quem busca investir ou construir o lar dos sonhos ágio por apenas: r$ 30.000,00 parcelas acessíveis diretamente com a administradora! não perca tempo! entre em contato agora mesmo para mais informações ou agendar uma visita. (38) 998799441";ok;img_ab7e02ba6dc2c168017c9e72b83a0ed4.jpg,img_4ccc7e33d0e26f19e76f509af864ccec.jpg;"10/08/2026 23:31:58";"2026-08-10 23:31:58";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:58";;;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Lotes e Terrenos";Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;TERRENO;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>VENDE-SE LOTE PARA CONSTRUÇÃO NO MUNICÍPIO DE UNAI, RUA JOÃO OLÍMPIO, LOTE 03, QUADRA 72<br/>BAIRRO MAMOEIRO<br/>ÁREA TOTAL DE 420M²<br/>VALOR: R$30.000,00<br/>CONTATO: (38) 9.9879-9441";30000;img_8b34b1844a690b196e672e25cd7d25ba.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/mamoeiro/terreno/77239505;"Novo Lar Imobiliária";img_c158101d652443603fc6d17c99d9f2e2.jpg;"vende-se lote para construção no município de unai, rua joão olímpio, lote 03, quadra 72 bairro mamoeiro área total de 420m² valor: r$30.000,00 contato: (38) 9.9879-9441";ok;img_df624ee6769ed94baf7178272e0493ef.jpg,img_2c324161c3fc06c3f4af36554c6d957d.jpg;"10/08/2026 23:31:59";"2026-08-10 23:31:59";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:59";Unaí;MG;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Sítios e Chácaras";Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vende - se chácara Sentido Unai leilões<br/>?Sítio Recanto do Sossego<br/>Valor:150.000,00 (cento e cinquenta mil reais )<br/>7000 mil metros sendo 1000 mil metros de reserva<br/>1 Galpão<br/>15 km de unai<br/>água e energia<br/>grota com água só na época de chuva<br/>chácara de n 15<br/>Contato :(38)9.9940-2292";150000;img_c08014fccca0971d16608728e35433eb.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/74091654;"Novo Lar Imobiliária";img_df5d51a281456d1bf58319dde8718f2e.jpg;"vende - se chácara sentido unai leilões ?sítio recanto do sossego valor:150.000,00 (cento e cinquenta mil reais ) 7000 mil metros sendo 1000 mil metros de reserva 1 galpão 15 km de unai água e energia grota com água só na época de chuva chácara de n 15 contato :(38)9.9940-2292";ok;img_b2d1d1bf39b5512c7cdc17df39bbb9e7.jpg,img_ceccbef287f1fc44d5e83f72816b3371.jpg,img_b00204856ccdce5159e07e78a481676c.jpg,img_718b9ce2086a88068cecf344eb231d75.jpg;"10/08/2026 23:32:01";"2026-08-10 23:32:01";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:32:01";Unaí;MG;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Sítios e Chácaras";Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vende-se Chácara<br/>?Sítio Pantanal<br/>?2.500<br/>Valor R$160.000,00<br/>1 Quartos sendo<br/>1 banheiro<br/>Cozinha<br/>Ar condicionado<br/>Muro na frente fundo e uma lateral<br/>Aceita troca por veículo do meu interesse<br/>Telefone para contato<br/>(38)9.9940-2292";160000;img_f15db76a61c845c6ba46389171760888.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/74303620;"Novo Lar Imobiliária";img_04604102bc34fabe61fceee132e22b57.jpg;"vende-se chácara ?sítio pantanal ?2.500 valor r$160.000,00 1 quartos sendo 1 banheiro cozinha ar condicionado muro na frente fundo e uma lateral aceita troca por veículo do meu interesse telefone para contato (38)9.9940-2292";ok;img_701bb9387e53fe5b2460a280ee56a521.jpg,img_7c26663b44021221969146822f558948.jpg,img_ac3450add2a0632312153a6cffcf2436.jpg,img_d8a002d67870a1a4cd2d5bcde4bdc406.jpg,img_94730e8adbefef009ec58c2dcea72805.jpg,img_6a4cbc4b4622f260fcd17bad6130db7e.jpg,img_f91062dd5f8bd71046d797703eb54805.jpg,img_77e483d4548e4924cc0153e00dde917b.jpg,img_88a6ddce30b68118a9f57025730e7556.jpg,img_4c2fe971a8c55cb17165b26ffb72b95c.jpg;"10/08/2026 23:32:03";"2026-08-10 23:32:03";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:32:03";"Descrição do Imóvelvende";SE;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Sítios e Chácaras";;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Chácara setor Capão do arroz a 16 km de unai 10 km asfalto 6 km de terra<br/>3 mil metros<br/>piscina aquecida com hidromassagem<br/>Área gourmet<br/>casa com 02 quartos<br/>banheiro<br/>cozinha<br/>valor R$450 mil(aceito proposta";450000;img_b79c79c1a515422d1a4266f3597577e8.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/74061500;"Novo Lar Imobiliária";img_5e6aab84ad5845bb4b120f980bdb4e42.jpg;"chácara setor capão do arroz a 16 km de unai 10 km asfalto 6 km de terra 3 mil metros piscina aquecida com hidromassagem área gourmet casa com 02 quartos banheiro cozinha valor r$450 mil(aceito proposta";ok;img_f6ab0fee1a08d1261f1a9d7c3b47cb1f.jpg,img_42c9e05c48a574ebb751c2a37c459944.jpg,img_132beb299e94623c10f2159e64503c94.jpg,img_9a6a1b160ee12833320be1421cfcb2dd.jpg,img_d4be7100ac67181e7f10e54d5288ffd7.jpg,img_b72d1c7ab0a2f9394b97b0bd326206d5.jpg,img_ea0792130c0c11d8f0befbdd69d04c35.jpg,img_b6126266a8707bbb167dec7003b7ceed.jpg,img_6471955d2349eabcc65ba87b87202dbf.jpg,img_666d0d85696f1f225e906669558d2830.jpg;"10/08/2026 23:32:04";"2026-08-10 23:32:04";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:32:04";Unaí;MG;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Sítios e Chácaras";;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vendo chácara de 3.6 hectares a 7.5 km da cidade<br/>Valor R$ 270.000<br/>Não tem benfeitoria<br/>Já tem programação de energia para quatro meses<br/>(38) 9 9940-2292";270000;img_368c96f0e2433ad9c7d3e99d7f03976f.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/74349374;"Novo Lar Imobiliária";img_33e7d3b76623a561d78662ff44ff7963.jpg;"vendo chácara de 3.6 hectares a 7.5 km da cidade valor r$ 270.000 não tem benfeitoria já tem programação de energia para quatro meses (38) 9 9940-2292";ok;img_b015613cc18ab021e6eeedacad40fd20.jpg,img_c29d55ffa5b45d9e531c8bccda98c1f9.jpg,img_4d4beb4993c599417a0ca1bdef3aca55.jpg,img_290659fef2f4a0a1df077812da5e11fc.jpg,img_c4324657396a6915b336bcc2977e77cb.jpg,img_676d633863c2aad4da4c761821d15cfa.jpg,img_e085107d167a30a0c3a6483b4ff7981b.jpg,img_04cc1ff2bacd0d7a8ef585fef4bd27a6.jpg,img_07b73fdf43ae5c1893ac6334d590e2da.jpg,img_8d13ff56c861443c5dcb87ce6ffc42a3.jpg;"10/08/2026 23:32:06";"2026-08-10 23:32:06";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:32:06";;;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Sítios e Chácaras";;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>?Vendo chácara<br/>?50 mts do asfalto 2km de Natalândia,<br/>?11.03 hectare, definido em três pastos cercada toda em arame liso,<br/>?Valor :R$850.000,00<br/>?poço artesiano ?cisterna de água ?plantas frutíferas,<br/>?área cercada para horta,<br/>?curral e barração encarretador e tronco,<br/>?2 cozinha ,fogão a lenha, forno<br/>?casa com quartos 1 suíte<br/>?banheiro social<br/>Contato :(38)9.9879-9441";850000;img_e8d2227516363fd9a5737747cd3092cc.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/76893611;"Novo Lar Imobiliária";img_cfa0b53e8bd91fd89b741ef700e6f0ef.jpg;"?vendo chácara ?50 mts do asfalto 2km de natalândia, ?11.03 hectare, definido em três pastos cercada toda em arame liso, ?valor :r$850.000,00 ?poço artesiano ?cisterna de água ?plantas frutíferas, ?área cercada para horta, ?curral e barração encarretador e tronco, ?2 cozinha ,fogão a lenha, forno ?casa com quartos 1 suíte ?banheiro social contato :(38)9.9879-9441";ok;img_9206dd26e98bdd2539b31835aef30194.jpg,img_85958b9adff2b8d6ae37986eb02042a7.jpg,img_d68988dba73deea016e7bbd9348a47f1.jpg,img_8492d4cb7dc5b2b2e5a4210e7ea15b90.jpg,img_20d3066f06e6b5b69f25b5abfb578f72.jpg,img_54d47ce2d7ff9af98b38f0dcff8843b7.jpg,img_bef779c4e90ec9735e845c7eb15efd3e.jpg,img_039465bb515cc14ddd07eb27d1a31c86.jpg,img_62b670bdf990ca3bea5122940a85585b.jpg,img_bcca462f04822468c544521ea2afd86f.jpg;"10/08/2026 23:32:07";"2026-08-10 23:32:07";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:32:07";;;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Sítios e Chácaras";;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vendo ou Troco<br/>Pagamento Facilitado - R$120.000,00<br/>Chácara de 2.000m² na região da Maria do Galho, sem benfeitorias, mas com ótimas construções ao redor.<br/>? 14 km da boca da ponte (apenas 1 km de estrada de terra).<br/>? Possui água, energia e internet.<br/>Troco por lote no Sagrada Família ou Água Branca.<br/>Contato: (38)9.9879-9441";120000;img_5b2c79deb87d03fb63807a8a0a8b7f85.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/76915059;"Novo Lar Imobiliária";img_309abfb211709f4e1a19aff5f76ced80.jpg;"vendo ou troco pagamento facilitado - r$120.000,00 chácara de 2.000m² na região da maria do galho, sem benfeitorias, mas com ótimas construções ao redor. ? 14 km da boca da ponte (apenas 1 km de estrada de terra). ? possui água, energia e internet. troco por lote no sagrada família ou água branca. contato: (38)9.9879-9441";ok;img_6eb8a61aaf30f3e531e40ff1c443e2f9.jpg,img_a49396360a306005af257f61c37d2b21.jpg;"10/08/2026 23:32:08";"2026-08-10 23:32:08";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:32:08";;;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Sítios e Chácaras";;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vendo Rancho 2500 metros quadrados na beira do rio preto em ruralminas<br/>Contém<br/>1 quiosque grande com churrasqueira de tijolinhos a vista com forno e fornalha e balcão com pia e fogão cooktop.<br/>1 banheiro fora do quiosque<br/>2 quiosque pequenos na beira do rio<br/>acesso ao rio concretado com descedor de barco elétrico<br/>água e energia elétrica<br/>rancho com diversas plantas<br/>Valor :R$170.000,00<br/>Contato (38) 9.9879-9441";170000;img_1de11a2de046863008daf7faf714e4a5.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/76679019;"Novo Lar Imobiliária";img_c0b654c62a23b6612034e218848a2fb4.jpg;"vendo rancho 2500 metros quadrados na beira do rio preto em ruralminas contém 1 quiosque grande com churrasqueira de tijolinhos a vista com forno e fornalha e balcão com pia e fogão cooktop. 1 banheiro fora do quiosque 2 quiosque pequenos na beira do rio acesso ao rio concretado com descedor de barco elétrico água e energia elétrica rancho com diversas plantas valor :r$170.000,00 contato (38) 9.9879-9441";ok;img_e276da28397ece12fc13382191d8445a.jpg,img_85dc531024d4bf57b26f9ab9d7ddd695.jpg,img_fc395d7b6b5f20900ac98561d6c90f7f.jpg,img_9dbc561d8d5b1928e43633a310d060de.jpg,img_86b4f6ea3edb21593e7c0ea6f3d5e25f.jpg,img_f83ec9b3adbd1d77468d33607768dd1e.jpg,img_f99960987e497810bfa6fa450fe9e5ef.jpg;"10/08/2026 23:32:10";"2026-08-10 23:32:10";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:32:10";;;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Sítios e Chácaras";;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vendo uma chácara<br/>?Próximo ao Ribeirão Areia<br/>? Area total 3 hectares<br/>?Dois pontos de energia<br/>?2 quartos<br/>?1 Banheiro<br/>?Cozinha<br/>?Fogão de lenha<br/>?varanda<br/>?valor :R$350.000,00<br/>Aceito proposta<br/>Contato:(38)9.98799441";350000;img_c519093079aae8bdf7af8d3106ab820c.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/76053799;"Novo Lar Imobiliária";img_6ca824415c5ca80d527de28e3043e134.jpg;"vendo uma chácara ?próximo ao ribeirão areia ? area total 3 hectares ?dois pontos de energia ?2 quartos ?1 banheiro ?cozinha ?fogão de lenha ?varanda ?valor :r$350.000,00 aceito proposta contato:(38)9.98799441";ok;img_61c7bf800a5cff55b8758a87965cabd1.jpg,img_0ea88b18ec6d6598267908da4c422949.jpg,img_8638b8281005156a6df70f863d930b71.jpg,img_e70c6c74558f2d32801fc4782fa5fee3.jpg,img_8fbad98da8a4059e776a19e04df93edd.jpg,img_3a37a5683cc6534cec02ff6ddd346047.jpg,img_fa3b30553d737a9c277fd7d96cb50de4.jpg,img_6b283ca10263c64b10ffaebab699d827.jpg,img_b53fce481ea5a2eb0b9706e4aceb2f8b.jpg,img_83d175928a70f50f4c07db6c594f92a2.jpg;"10/08/2026 23:32:11";"2026-08-10 23:32:11";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:32:11";;;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Sítios e Chácaras";Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;CHACARA;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Vende-se chácara sentido Bairro Riviera<br/>8km do centro de unai<br/>Valor :R$60 mil reais<br/>1.700 metros<br/>água e energia<br/>cerca de Arame Farpado<br/>Contato :(38)9.9940-2292";60000;img_2935d9ae445df796329853c2155e0e22.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/chacara/75026013;"Novo Lar Imobiliária";img_19cabad0243c019fe88d5b53981e6b1b.jpg;"vende-se chácara sentido bairro riviera 8km do centro de unai valor :r$60 mil reais 1.700 metros água e energia cerca de arame farpado contato :(38)9.9940-2292";ok;img_4375d96a801f6d023cd32fe01de9026b.jpg,img_cff5103d0084e3238fc1c22b2d183731.jpg,img_4c6ba9d9d158e7c4ac315cda7069290a.jpg;"10/08/2026 23:32:12";"2026-08-10 23:32:12";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:32:12";"Descrição do Imóvelvende";SE;novolar@imoveisunai.com.br
